Name,source,Item,ItemNum,Answer
Julia Roberts,Actor,"Is original, comes up with new ideas",5,5
Julia Roberts,Actor,Is reserved,6,2
Julia Roberts,Actor,Is helpful and unselfish with others,7,5
Julia Roberts,Actor,Can be somewhat careless,8,3
Julia Roberts,Actor,"Is relaxed, handles stress well",9,5
Julia Roberts,Actor,Is curious about many different things,10,4
Julia Roberts,Actor,Is full of energy,11,5
Julia Roberts,Actor,Starts quarrels with others,12,2
Julia Roberts,Actor,Is a reliable worker,13,4
Julia Roberts,Actor,Can be tense,14,3
Julia Roberts,Actor,"Is ingenious, a deep thinker",15,3
Julia Roberts,Actor,Generates a lot of enthusiasm,16,5
Julia Roberts,Actor,Has a forgiving nature,17,5
Julia Roberts,Actor,Tends to be disorganized,18,2
Julia Roberts,Actor,Worries a lot,19,2
Julia Roberts,Actor,Has an active imagination,20,5
Julia Roberts,Actor,Tends to be quiet,21,2
Julia Roberts,Actor,Is generally trusting,22,5
Julia Roberts,Actor,Tends to be lazy,23,2
Julia Roberts,Actor,"Is emotionally stable, not easily upset",24,4
Julia Roberts,Actor,Is inventive,25,5
Julia Roberts,Actor,Has an assertive personality,26,5
Julia Roberts,Actor,Can be cold and aloof,27,2
Julia Roberts,Actor,Perseveres until the task is finished,28,5
Julia Roberts,Actor,Can be moody,29,4
Julia Roberts,Actor,"Values artistic, aesthetic experiences",30,5
Julia Roberts,Actor,"Is sometimes shy, inhibited",31,3
Julia Roberts,Actor,Is considerate and kind to almost everyone,32,5
Julia Roberts,Actor,Does things efficiently,33,5
Julia Roberts,Actor,Remains calm in tense situations,34,5
Julia Roberts,Actor,Prefers work that is routine,35,2
Julia Roberts,Actor,"Is outgoing, sociable",36,5
Julia Roberts,Actor,Is sometimes rude to others,37,1
Julia Roberts,Actor,Makes plans and follows through with them,38,4
Julia Roberts,Actor,Gets nervous easily,39,3
Julia Roberts,Actor,"Likes to reflect, play with ideas",40,5
Julia Roberts,Actor,Has few artistic interests,41,2
Julia Roberts,Actor,Likes to cooperate with others,42,4
Julia Roberts,Actor,Is easily distracted,43,3
Julia Roberts,Actor,"Is sophisticated in art, music, or Literature",44,5
Salman Rushdie,Actor,Is talkative,1,4
Salman Rushdie,Actor,Tends to find fault with others,2,2
Salman Rushdie,Actor,Does a thorough job,3,4
Salman Rushdie,Actor,"Is depressed, blue",4,2
Salman Rushdie,Actor,"Is original, comes up with new ideas",5,5
Salman Rushdie,Actor,Is reserved,6,2
Salman Rushdie,Actor,Is helpful and unselfish with others,7,3
Salman Rushdie,Actor,Can be somewhat careless,8,2
Salman Rushdie,Actor,"Is relaxed, handles stress well",9,2
Salman Rushdie,Actor,Is curious about many different things,10,5
Salman Rushdie,Actor,Is full of energy,11,4
Salman Rushdie,Actor,Starts quarrels with others,12,2
Salman Rushdie,Actor,Is a reliable worker,13,5
Salman Rushdie,Actor,Can be tense,14,3
Salman Rushdie,Actor,"Is ingenious, a deep thinker",15,5
Salman Rushdie,Actor,Generates a lot of enthusiasm,16,5
Salman Rushdie,Actor,Has a forgiving nature,17,4
Salman Rushdie,Actor,Tends to be disorganized,18,2
Salman Rushdie,Actor,Worries a lot,19,4
Salman Rushdie,Actor,Has an active imagination,20,5
Salman Rushdie,Actor,Tends to be quiet,21,2
Salman Rushdie,Actor,Is generally trusting,22,2
Salman Rushdie,Actor,Tends to be lazy,23,4
Salman Rushdie,Actor,"Is emotionally stable, not easily upset",24,4
Salman Rushdie,Actor,Is inventive,25,5
Salman Rushdie,Actor,Has an assertive personality,26,4
Salman Rushdie,Actor,Can be cold and aloof,27,2
Salman Rushdie,Actor,Perseveres until the task is finished,28,5
Salman Rushdie,Actor,Can be moody,29,4
Salman Rushdie,Actor,"Values artistic, aesthetic experiences",30,5
Salman Rushdie,Actor,"Is sometimes shy, inhibited",31,2
Salman Rushdie,Actor,Is considerate and kind to almost everyone,32,4
Salman Rushdie,Actor,Does things efficiently,33,4
Salman Rushdie,Actor,Remains calm in tense situations,34,4
Salman Rushdie,Actor,Prefers work that is routine,35,2
Salman Rushdie,Actor,"Is outgoing, sociable",36,4
Salman Rushdie,Actor,Is sometimes rude to others,37,2
Salman Rushdie,Actor,Makes plans and follows through with them,38,4
Salman Rushdie,Actor,Gets nervous easily,39,3
Salman Rushdie,Actor,"Likes to reflect, play with ideas",40,5
Salman Rushdie,Actor,Has few artistic interests,41,1
Salman Rushdie,Actor,Likes to cooperate with others,42,4
Salman Rushdie,Actor,Is easily distracted,43,2
Salman Rushdie,Actor,"Is sophisticated in art, music, or Literature",44,5
Jim Carrey,Actor,Is talkative,1,5
Jim Carrey,Actor,Tends to find fault with others,2,2
Jim Carrey,Actor,Does a thorough job,3,5
Jim Carrey,Actor,"Is depressed, blue",4,1
Jim Carrey,Actor,"Is original, comes up with new ideas",5,5
Jim Carrey,Actor,Is reserved,6,1
Jim Carrey,Actor,Is helpful and unselfish with others,7,5
Jim Carrey,Actor,Can be somewhat careless,8,4
Jim Carrey,Actor,"Is relaxed, handles stress well",9,4
Jim Carrey,Actor,Is curious about many different things,10,5
Jim Carrey,Actor,Is full of energy,11,5
Jim Carrey,Actor,Starts quarrels with others,12,1
Jim Carrey,Actor,Is a reliable worker,13,5
Jim Carrey,Actor,Can be tense,14,4
Jim Carrey,Actor,"Is ingenious, a deep thinker",15,5
Jim Carrey,Actor,Generates a lot of enthusiasm,16,5
Jim Carrey,Actor,Has a forgiving nature,17,4
Jim Carrey,Actor,Tends to be disorganized,18,1
Jim Carrey,Actor,Worries a lot,19,2
Jim Carrey,Actor,Has an active imagination,20,5
Jim Carrey,Actor,Tends to be quiet,21,1
Jim Carrey,Actor,Is generally trusting,22,5
Jim Carrey,Actor,Tends to be lazy,23,1
Jim Carrey,Actor,"Is emotionally stable, not easily upset",24,3
Jim Carrey,Actor,Is inventive,25,5
Jim Carrey,Actor,Has an assertive personality,26,5
Jim Carrey,Actor,Can be cold and aloof,27,2
Jim Carrey,Actor,Perseveres until the task is finished,28,5
Jim Carrey,Actor,Can be moody,29,4
Jim Carrey,Actor,"Values artistic, aesthetic experiences",30,5
Jim Carrey,Actor,"Is sometimes shy, inhibited",31,5
Jim Carrey,Actor,Is considerate and kind to almost everyone,32,5
Jim Carrey,Actor,Does things efficiently,33,4
Jim Carrey,Actor,Remains calm in tense situations,34,5
Jim Carrey,Actor,Prefers work that is routine,35,1
Jim Carrey,Actor,"Is outgoing, sociable",36,5
Jim Carrey,Actor,Is sometimes rude to others,37,2
Jim Carrey,Actor,Makes plans and follows through with them,38,3
Jim Carrey,Actor,Gets nervous easily,39,4
Jim Carrey,Actor,"Likes to reflect, play with ideas",40,5
Jim Carrey,Actor,Has few artistic interests,41,1
Jim Carrey,Actor,Likes to cooperate with others,42,5
Jim Carrey,Actor,Is easily distracted,43,4
Jim Carrey,Actor,"Is sophisticated in art, music, or Literature",44,3
Christina Aguilera,Actor,Is talkative,1,3
Christina Aguilera,Actor,Tends to find fault with others,2,2
Christina Aguilera,Actor,Does a thorough job,3,5
Christina Aguilera,Actor,"Is depressed, blue",4,2
Christina Aguilera,Actor,"Is original, comes up with new ideas",5,5
Christina Aguilera,Actor,Is reserved,6,2
Christina Aguilera,Actor,Is helpful and unselfish with others,7,5
Christina Aguilera,Actor,Can be somewhat careless,8,3
Christina Aguilera,Actor,"Is relaxed, handles stress well",9,3
Christina Aguilera,Actor,Is curious about many different things,10,5
Christina Aguilera,Actor,Is full of energy,11,5
Christina Aguilera,Actor,Starts quarrels with others,12,1
Christina Aguilera,Actor,Is a reliable worker,13,5
Christina Aguilera,Actor,Can be tense,14,3
Christina Aguilera,Actor,"Is ingenious, a deep thinker",15,5
Christina Aguilera,Actor,Generates a lot of enthusiasm,16,5
Christina Aguilera,Actor,Has a forgiving nature,17,4
Christina Aguilera,Actor,Tends to be disorganized,18,1
Christina Aguilera,Actor,Worries a lot,19,2
Christina Aguilera,Actor,Has an active imagination,20,5
Christina Aguilera,Actor,Tends to be quiet,21,2
Christina Aguilera,Actor,Is generally trusting,22,4
Christina Aguilera,Actor,Tends to be lazy,23,2
Christina Aguilera,Actor,"Is emotionally stable, not easily upset",24,3
Christina Aguilera,Actor,Is inventive,25,5
Christina Aguilera,Actor,Has an assertive personality,26,5
Christina Aguilera,Actor,Can be cold and aloof,27,2
Christina Aguilera,Actor,Perseveres until the task is finished,28,5
Christina Aguilera,Actor,Can be moody,29,5
Christina Aguilera,Actor,"Values artistic, aesthetic experiences",30,5
Christina Aguilera,Actor,"Is sometimes shy, inhibited",31,2
Christina Aguilera,Actor,Is considerate and kind to almost everyone,32,5
Christina Aguilera,Actor,Does things efficiently,33,5
Christina Aguilera,Actor,Remains calm in tense situations,34,5
Christina Aguilera,Actor,Prefers work that is routine,35,2
Christina Aguilera,Actor,"Is outgoing, sociable",36,4
Christina Aguilera,Actor,Is sometimes rude to others,37,1
Christina Aguilera,Actor,Makes plans and follows through with them,38,4
Christina Aguilera,Actor,Gets nervous easily,39,1
Christina Aguilera,Actor,"Likes to reflect, play with ideas",40,2
Christina Aguilera,Actor,Has few artistic interests,41,1
Christina Aguilera,Actor,Likes to cooperate with others,42,5
Christina Aguilera,Actor,Is easily distracted,43,4
Christina Aguilera,Actor,"Is sophisticated in art, music, or Literature",44,5
Russell Crowe,Actor,Is talkative,1,2
Russell Crowe,Actor,Tends to find fault with others,2,4
Russell Crowe,Actor,Does a thorough job,3,5
Russell Crowe,Actor,"Is depressed, blue",4,2
Russell Crowe,Actor,"Is original, comes up with new ideas",5,5
Russell Crowe,Actor,Is reserved,6,2
Russell Crowe,Actor,Is helpful and unselfish with others,7,4
Russell Crowe,Actor,Can be somewhat careless,8,4
Russell Crowe,Actor,"Is relaxed, handles stress well",9,2
Russell Crowe,Actor,Is curious about many different things,10,4
Russell Crowe,Actor,Is full of energy,11,4
Russell Crowe,Actor,Starts quarrels with others,12,1
Russell Crowe,Actor,Is a reliable worker,13,5
Russell Crowe,Actor,Can be tense,14,4
Russell Crowe,Actor,"Is ingenious, a deep thinker",15,5
Russell Crowe,Actor,Generates a lot of enthusiasm,16,5
Russell Crowe,Actor,Has a forgiving nature,17,3
Russell Crowe,Actor,Tends to be disorganized,18,2
Russell Crowe,Actor,Worries a lot,19,2
Russell Crowe,Actor,Has an active imagination,20,4
Russell Crowe,Actor,Tends to be quiet,21,2
Russell Crowe,Actor,Is generally trusting,22,2
Russell Crowe,Actor,Tends to be lazy,23,1
Russell Crowe,Actor,"Is emotionally stable, not easily upset",24,4
Russell Crowe,Actor,Is inventive,25,4
Russell Crowe,Actor,Has an assertive personality,26,5
Russell Crowe,Actor,Can be cold and aloof,27,4
Russell Crowe,Actor,Perseveres until the task is finished,28,5
Russell Crowe,Actor,Can be moody,29,4
Russell Crowe,Actor,"Values artistic, aesthetic experiences",30,4
Russell Crowe,Actor,"Is sometimes shy, inhibited",31,4
Russell Crowe,Actor,Is considerate and kind to almost everyone,32,4
Russell Crowe,Actor,Does things efficiently,33,4
Russell Crowe,Actor,Remains calm in tense situations,34,5
Russell Crowe,Actor,Prefers work that is routine,35,2
Russell Crowe,Actor,"Is outgoing, sociable",36,2
Russell Crowe,Actor,Is sometimes rude to others,37,4
Russell Crowe,Actor,Makes plans and follows through with them,38,5
Russell Crowe,Actor,Gets nervous easily,39,2
Russell Crowe,Actor,"Likes to reflect, play with ideas",40,4
Russell Crowe,Actor,Has few artistic interests,41,2
Russell Crowe,Actor,Likes to cooperate with others,42,4
Russell Crowe,Actor,Is easily distracted,43,3
Russell Crowe,Actor,"Is sophisticated in art, music, or Literature",44,5
Amitabh Bachchan,Actor,Is talkative,1,1
Amitabh Bachchan,Actor,Tends to find fault with others,2,2
Amitabh Bachchan,Actor,Does a thorough job,3,5
Amitabh Bachchan,Actor,"Is depressed, blue",4,2
Amitabh Bachchan,Actor,"Is original, comes up with new ideas",5,5
Amitabh Bachchan,Actor,Is reserved,6,2
Amitabh Bachchan,Actor,Is helpful and unselfish with others,7,5
Amitabh Bachchan,Actor,Can be somewhat careless,8,1
Amitabh Bachchan,Actor,"Is relaxed, handles stress well",9,5
Amitabh Bachchan,Actor,Is curious about many different things,10,4
Amitabh Bachchan,Actor,Is full of energy,11,4
Amitabh Bachchan,Actor,Starts quarrels with others,12,1
Amitabh Bachchan,Actor,Is a reliable worker,13,5
Amitabh Bachchan,Actor,Can be tense,14,4
Amitabh Bachchan,Actor,"Is ingenious, a deep thinker",15,5
Amitabh Bachchan,Actor,Generates a lot of enthusiasm,16,4
Amitabh Bachchan,Actor,Has a forgiving nature,17,5
Amitabh Bachchan,Actor,Tends to be disorganized,18,1
Amitabh Bachchan,Actor,Worries a lot,19,3
Amitabh Bachchan,Actor,Has an active imagination,20,5
Amitabh Bachchan,Actor,Tends to be quiet,21,1
Amitabh Bachchan,Actor,Is generally trusting,22,4
Amitabh Bachchan,Actor,Tends to be lazy,23,1
Amitabh Bachchan,Actor,"Is emotionally stable, not easily upset",24,5
Amitabh Bachchan,Actor,Is inventive,25,3
Amitabh Bachchan,Actor,Has an assertive personality,26,5
Amitabh Bachchan,Actor,Can be cold and aloof,27,2
Amitabh Bachchan,Actor,Perseveres until the task is finished,28,4
Amitabh Bachchan,Actor,Can be moody,29,4
Amitabh Bachchan,Actor,"Values artistic, aesthetic experiences",30,5
Amitabh Bachchan,Actor,"Is sometimes shy, inhibited",31,1
Amitabh Bachchan,Actor,Is considerate and kind to almost everyone,32,5
Amitabh Bachchan,Actor,Does things efficiently,33,5
Amitabh Bachchan,Actor,Remains calm in tense situations,34,5
Amitabh Bachchan,Actor,Prefers work that is routine,35,1
Amitabh Bachchan,Actor,"Is outgoing, sociable",36,4
Amitabh Bachchan,Actor,Is sometimes rude to others,37,2
Amitabh Bachchan,Actor,Makes plans and follows through with them,38,4
Amitabh Bachchan,Actor,Gets nervous easily,39,2
Amitabh Bachchan,Actor,"Likes to reflect, play with ideas",40,4
Amitabh Bachchan,Actor,Has few artistic interests,41,2
Amitabh Bachchan,Actor,Likes to cooperate with others,42,3
Amitabh Bachchan,Actor,Is easily distracted,43,2
Amitabh Bachchan,Actor,"Is sophisticated in art, music, or Literature",44,4
Shah Rukh Khan,Actor,Is talkative,1,5
Shah Rukh Khan,Actor,Tends to find fault with others,2,1
Shah Rukh Khan,Actor,Does a thorough job,3,5
Shah Rukh Khan,Actor,"Is depressed, blue",4,2
Shah Rukh Khan,Actor,"Is original, comes up with new ideas",5,5
Shah Rukh Khan,Actor,Is reserved,6,1
Shah Rukh Khan,Actor,Is helpful and unselfish with others,7,5
Shah Rukh Khan,Actor,Can be somewhat careless,8,3
Shah Rukh Khan,Actor,"Is relaxed, handles stress well",9,4
Shah Rukh Khan,Actor,Is curious about many different things,10,4
Shah Rukh Khan,Actor,Is full of energy,11,5
Shah Rukh Khan,Actor,Starts quarrels with others,12,2
Shah Rukh Khan,Actor,Is a reliable worker,13,5
Shah Rukh Khan,Actor,Can be tense,14,4
Shah Rukh Khan,Actor,"Is ingenious, a deep thinker",15,4
Shah Rukh Khan,Actor,Generates a lot of enthusiasm,16,5
Shah Rukh Khan,Actor,Has a forgiving nature,17,5
Shah Rukh Khan,Actor,Tends to be disorganized,18,2
Shah Rukh Khan,Actor,Worries a lot,19,2
Shah Rukh Khan,Actor,Has an active imagination,20,5
Shah Rukh Khan,Actor,Tends to be quiet,21,1
Shah Rukh Khan,Actor,Is generally trusting,22,4
Shah Rukh Khan,Actor,Tends to be lazy,23,1
Shah Rukh Khan,Actor,"Is emotionally stable, not easily upset",24,4
Shah Rukh Khan,Actor,Is inventive,25,5
Shah Rukh Khan,Actor,Has an assertive personality,26,5
Shah Rukh Khan,Actor,Can be cold and aloof,27,2
Shah Rukh Khan,Actor,Perseveres until the task is finished,28,5
Shah Rukh Khan,Actor,Can be moody,29,3
Shah Rukh Khan,Actor,"Values artistic, aesthetic experiences",30,5
Shah Rukh Khan,Actor,"Is sometimes shy, inhibited",31,3
Shah Rukh Khan,Actor,Is considerate and kind to almost everyone,32,5
Shah Rukh Khan,Actor,Does things efficiently,33,4
Shah Rukh Khan,Actor,Remains calm in tense situations,34,4
Shah Rukh Khan,Actor,Prefers work that is routine,35,1
Shah Rukh Khan,Actor,"Is outgoing, sociable",36,5
Shah Rukh Khan,Actor,Is sometimes rude to others,37,2
Shah Rukh Khan,Actor,Makes plans and follows through with them,38,4
Shah Rukh Khan,Actor,Gets nervous easily,39,2
Shah Rukh Khan,Actor,"Likes to reflect, play with ideas",40,4
Shah Rukh Khan,Actor,Has few artistic interests,41,1
Shah Rukh Khan,Actor,Likes to cooperate with others,42,4
Shah Rukh Khan,Actor,Is easily distracted,43,2
Shah Rukh Khan,Actor,"Is sophisticated in art, music, or Literature",44,5
Toshirō Mifune,Actor,Is talkative,1,2
Toshirō Mifune,Actor,Tends to find fault with others,2,2
Toshirō Mifune,Actor,Does a thorough job,3,5
Toshirō Mifune,Actor,"Is depressed, blue",4,2
Toshirō Mifune,Actor,"Is original, comes up with new ideas",5,3
Toshirō Mifune,Actor,Is reserved,6,4
Toshirō Mifune,Actor,Is helpful and unselfish with others,7,4
Toshirō Mifune,Actor,Can be somewhat careless,8,2
Toshirō Mifune,Actor,"Is relaxed, handles stress well",9,3
Toshirō Mifune,Actor,Is curious about many different things,10,4
Toshirō Mifune,Actor,Is full of energy,11,4
Toshirō Mifune,Actor,Starts quarrels with others,12,1
Toshirō Mifune,Actor,Is a reliable worker,13,5
Toshirō Mifune,Actor,Can be tense,14,3
Toshirō Mifune,Actor,"Is ingenious, a deep thinker",15,3
Toshirō Mifune,Actor,Generates a lot of enthusiasm,16,5
Toshirō Mifune,Actor,Has a forgiving nature,17,4
Toshirō Mifune,Actor,Tends to be disorganized,18,2
Toshirō Mifune,Actor,Worries a lot,19,2
Toshirō Mifune,Actor,Has an active imagination,20,5
Toshirō Mifune,Actor,Tends to be quiet,21,3
Toshirō Mifune,Actor,Is generally trusting,22,3
Toshirō Mifune,Actor,Tends to be lazy,23,2
Toshirō Mifune,Actor,"Is emotionally stable, not easily upset",24,4
Toshirō Mifune,Actor,Is inventive,25,2
Toshirō Mifune,Actor,Has an assertive personality,26,4
Toshirō Mifune,Actor,Can be cold and aloof,27,4
Toshirō Mifune,Actor,Perseveres until the task is finished,28,5
Toshirō Mifune,Actor,Can be moody,29,4
Toshirō Mifune,Actor,"Values artistic, aesthetic experiences",30,4
Toshirō Mifune,Actor,"Is sometimes shy, inhibited",31,2
Toshirō Mifune,Actor,Is considerate and kind to almost everyone,32,5
Toshirō Mifune,Actor,Does things efficiently,33,4
Toshirō Mifune,Actor,Remains calm in tense situations,34,5
Toshirō Mifune,Actor,Prefers work that is routine,35,2
Toshirō Mifune,Actor,"Is outgoing, sociable",36,3
Toshirō Mifune,Actor,Is sometimes rude to others,37,2
Toshirō Mifune,Actor,Makes plans and follows through with them,38,4
Toshirō Mifune,Actor,Gets nervous easily,39,1
Toshirō Mifune,Actor,"Likes to reflect, play with ideas",40,3
Toshirō Mifune,Actor,Has few artistic interests,41,4
Toshirō Mifune,Actor,Likes to cooperate with others,42,3
Toshirō Mifune,Actor,Is easily distracted,43,3
Toshirō Mifune,Actor,"Is sophisticated in art, music, or Literature",44,4
Quentin Tarantino,Actor,Is talkative,1,5
Quentin Tarantino,Actor,Tends to find fault with others,2,3
Quentin Tarantino,Actor,Does a thorough job,3,5
Quentin Tarantino,Actor,"Is depressed, blue",4,1
Quentin Tarantino,Actor,"Is original, comes up with new ideas",5,5
Quentin Tarantino,Actor,Is reserved,6,2
Quentin Tarantino,Actor,Is helpful and unselfish with others,7,4
Quentin Tarantino,Actor,Can be somewhat careless,8,5
Quentin Tarantino,Actor,"Is relaxed, handles stress well",9,2
Quentin Tarantino,Actor,Is curious about many different things,10,5
Quentin Tarantino,Actor,Is full of energy,11,5
Quentin Tarantino,Actor,Starts quarrels with others,12,2
Quentin Tarantino,Actor,Is a reliable worker,13,4
Quentin Tarantino,Actor,Can be tense,14,3
Quentin Tarantino,Actor,"Is ingenious, a deep thinker",15,5
Quentin Tarantino,Actor,Generates a lot of enthusiasm,16,5
Quentin Tarantino,Actor,Has a forgiving nature,17,2
Quentin Tarantino,Actor,Tends to be disorganized,18,1
Quentin Tarantino,Actor,Worries a lot,19,4
Quentin Tarantino,Actor,Has an active imagination,20,5
Quentin Tarantino,Actor,Tends to be quiet,21,1
Quentin Tarantino,Actor,Is generally trusting,22,2
Quentin Tarantino,Actor,Tends to be lazy,23,2
Quentin Tarantino,Actor,"Is emotionally stable, not easily upset",24,4
Quentin Tarantino,Actor,Is inventive,25,5
Quentin Tarantino,Actor,Has an assertive personality,26,5
Quentin Tarantino,Actor,Can be cold and aloof,27,4
Quentin Tarantino,Actor,Perseveres until the task is finished,28,4
Quentin Tarantino,Actor,Can be moody,29,5
Quentin Tarantino,Actor,"Values artistic, aesthetic experiences",30,5
Quentin Tarantino,Actor,"Is sometimes shy, inhibited",31,2
Quentin Tarantino,Actor,Is considerate and kind to almost everyone,32,2
Quentin Tarantino,Actor,Does things efficiently,33,5
Quentin Tarantino,Actor,Remains calm in tense situations,34,4
Quentin Tarantino,Actor,Prefers work that is routine,35,2
Quentin Tarantino,Actor,"Is outgoing, sociable",36,4
Quentin Tarantino,Actor,Is sometimes rude to others,37,5
Quentin Tarantino,Actor,Makes plans and follows through with them,38,4
Quentin Tarantino,Actor,Gets nervous easily,39,2
Quentin Tarantino,Actor,"Likes to reflect, play with ideas",40,4
Quentin Tarantino,Actor,Has few artistic interests,41,1
Quentin Tarantino,Actor,Likes to cooperate with others,42,2
Quentin Tarantino,Actor,Is easily distracted,43,2
Quentin Tarantino,Actor,"Is sophisticated in art, music, or Literature",44,5
Selena,Actor,Is talkative,1,5
Selena,Actor,Tends to find fault with others,2,1
Selena,Actor,Does a thorough job,3,4
Selena,Actor,"Is depressed, blue",4,2
Selena,Actor,"Is original, comes up with new ideas",5,5
Selena,Actor,Is reserved,6,4
Selena,Actor,Is helpful and unselfish with others,7,4
Selena,Actor,Can be somewhat careless,8,2
Selena,Actor,"Is relaxed, handles stress well",9,3
Selena,Actor,Is curious about many different things,10,5
Selena,Actor,Is full of energy,11,5
Selena,Actor,Starts quarrels with others,12,2
Selena,Actor,Is a reliable worker,13,4
Selena,Actor,Can be tense,14,4
Selena,Actor,"Is ingenious, a deep thinker",15,5
Selena,Actor,Generates a lot of enthusiasm,16,5
Selena,Actor,Has a forgiving nature,17,5
Selena,Actor,Tends to be disorganized,18,4
Selena,Actor,Worries a lot,19,2
Selena,Actor,Has an active imagination,20,5
Selena,Actor,Tends to be quiet,21,4
Selena,Actor,Is generally trusting,22,4
Selena,Actor,Tends to be lazy,23,2
Selena,Actor,"Is emotionally stable, not easily upset",24,3
Selena,Actor,Is inventive,25,3
Selena,Actor,Has an assertive personality,26,3
Selena,Actor,Can be cold and aloof,27,4
Selena,Actor,Perseveres until the task is finished,28,5
Selena,Actor,Can be moody,29,4
Selena,Actor,"Values artistic, aesthetic experiences",30,5
Selena,Actor,"Is sometimes shy, inhibited",31,2
Selena,Actor,Is considerate and kind to almost everyone,32,5
Selena,Actor,Does things efficiently,33,5
Selena,Actor,Remains calm in tense situations,34,4
Selena,Actor,Prefers work that is routine,35,2
Selena,Actor,"Is outgoing, sociable",36,5
Selena,Actor,Is sometimes rude to others,37,2
Selena,Actor,Makes plans and follows through with them,38,4
Selena,Actor,Gets nervous easily,39,2
Selena,Actor,"Likes to reflect, play with ideas",40,5
Selena,Actor,Has few artistic interests,41,2
Selena,Actor,Likes to cooperate with others,42,4
Selena,Actor,Is easily distracted,43,3
Selena,Actor,"Is sophisticated in art, music, or Literature",44,4
Morgan Freeman,Actor,Is talkative,1,2
Morgan Freeman,Actor,Tends to find fault with others,2,1
Morgan Freeman,Actor,Does a thorough job,3,5
Morgan Freeman,Actor,"Is depressed, blue",4,2
Morgan Freeman,Actor,"Is original, comes up with new ideas",5,4
Morgan Freeman,Actor,Is reserved,6,4
Morgan Freeman,Actor,Is helpful and unselfish with others,7,5
Morgan Freeman,Actor,Can be somewhat careless,8,2
Morgan Freeman,Actor,"Is relaxed, handles stress well",9,4
Morgan Freeman,Actor,Is curious about many different things,10,4
Morgan Freeman,Actor,Is full of energy,11,2
Morgan Freeman,Actor,Starts quarrels with others,12,1
Morgan Freeman,Actor,Is a reliable worker,13,5
Morgan Freeman,Actor,Can be tense,14,3
Morgan Freeman,Actor,"Is ingenious, a deep thinker",15,4
Morgan Freeman,Actor,Generates a lot of enthusiasm,16,3
Morgan Freeman,Actor,Has a forgiving nature,17,4
Morgan Freeman,Actor,Tends to be disorganized,18,2
Morgan Freeman,Actor,Worries a lot,19,2
Morgan Freeman,Actor,Has an active imagination,20,5
Morgan Freeman,Actor,Tends to be quiet,21,5
Morgan Freeman,Actor,Is generally trusting,22,4
Morgan Freeman,Actor,Tends to be lazy,23,3
Morgan Freeman,Actor,"Is emotionally stable, not easily upset",24,4
Morgan Freeman,Actor,Is inventive,25,3
Morgan Freeman,Actor,Has an assertive personality,26,4
Morgan Freeman,Actor,Can be cold and aloof,27,2
Morgan Freeman,Actor,Perseveres until the task is finished,28,5
Morgan Freeman,Actor,Can be moody,29,2
Morgan Freeman,Actor,"Values artistic, aesthetic experiences",30,4
Morgan Freeman,Actor,"Is sometimes shy, inhibited",31,2
Morgan Freeman,Actor,Is considerate and kind to almost everyone,32,5
Morgan Freeman,Actor,Does things efficiently,33,4
Morgan Freeman,Actor,Remains calm in tense situations,34,5
Morgan Freeman,Actor,Prefers work that is routine,35,2
Morgan Freeman,Actor,"Is outgoing, sociable",36,2
Morgan Freeman,Actor,Is sometimes rude to others,37,2
Morgan Freeman,Actor,Makes plans and follows through with them,38,4
Morgan Freeman,Actor,Gets nervous easily,39,2
Morgan Freeman,Actor,"Likes to reflect, play with ideas",40,4
Morgan Freeman,Actor,Has few artistic interests,41,2
Morgan Freeman,Actor,Likes to cooperate with others,42,4
Morgan Freeman,Actor,Is easily distracted,43,2
Morgan Freeman,Actor,"Is sophisticated in art, music, or Literature",44,5
Katy Perry,Actor,Is talkative,1,4
Katy Perry,Actor,Tends to find fault with others,2,1
Katy Perry,Actor,Does a thorough job,3,4
Katy Perry,Actor,"Is depressed, blue",4,2
Katy Perry,Actor,"Is original, comes up with new ideas",5,5
Katy Perry,Actor,Is reserved,6,1
Katy Perry,Actor,Is helpful and unselfish with others,7,5
Katy Perry,Actor,Can be somewhat careless,8,3
Katy Perry,Actor,"Is relaxed, handles stress well",9,5
Katy Perry,Actor,Is curious about many different things,10,5
Katy Perry,Actor,Is full of energy,11,5
Katy Perry,Actor,Starts quarrels with others,12,2
Katy Perry,Actor,Is a reliable worker,13,4
Katy Perry,Actor,Can be tense,14,4
Katy Perry,Actor,"Is ingenious, a deep thinker",15,5
Katy Perry,Actor,Generates a lot of enthusiasm,16,5
Katy Perry,Actor,Has a forgiving nature,17,4
Katy Perry,Actor,Tends to be disorganized,18,2
Katy Perry,Actor,Worries a lot,19,2
Katy Perry,Actor,Has an active imagination,20,5
Katy Perry,Actor,Tends to be quiet,21,1
Katy Perry,Actor,Is generally trusting,22,5
Katy Perry,Actor,Tends to be lazy,23,1
Katy Perry,Actor,"Is emotionally stable, not easily upset",24,5
Katy Perry,Actor,Is inventive,25,5
Katy Perry,Actor,Has an assertive personality,26,4
Katy Perry,Actor,Can be cold and aloof,27,2
Katy Perry,Actor,Perseveres until the task is finished,28,4
Katy Perry,Actor,Can be moody,29,4
Katy Perry,Actor,"Values artistic, aesthetic experiences",30,5
Katy Perry,Actor,"Is sometimes shy, inhibited",31,1
Katy Perry,Actor,Is considerate and kind to almost everyone,32,5
Katy Perry,Actor,Does things efficiently,33,4
Katy Perry,Actor,Remains calm in tense situations,34,3
