Name,source,Item,Itemnum,Answer
Liu Xiaobo,NPP,"Is outgoing, sociable",36,2
Liu Xiaobo,NPP,Is sometimes rude to others,37,1
Liu Xiaobo,NPP,Makes plans and follows through with them,38,1
Liu Xiaobo,NPP,Gets nervous easily,39,1
Liu Xiaobo,NPP,"Likes to reflect, play with ideas",40,1
Liu Xiaobo,NPP,Has few artistic interests,41,1
Liu Xiaobo,NPP,Likes to cooperate with others,42,3
Liu Xiaobo,NPP,Is easily distracted,43,4
Liu Xiaobo,NPP,"Is sophisticated in art, music, or Literature",44,1
Desmond Tutu,NPP,Is talkative,1,1
Desmond Tutu,NPP,Tends to find fault with others,2,5
Desmond Tutu,NPP,Does a thorough job,3,4
Desmond Tutu,NPP,"Is depressed, blue",4,1
Desmond Tutu,NPP,"Is original, comes up with new ideas",5,3
Desmond Tutu,NPP,Is reserved,6,1
Desmond Tutu,NPP,Is helpful and unselfish with others,7,1
Desmond Tutu,NPP,Can be somewhat careless,8,4
Desmond Tutu,NPP,"Is relaxed, handles stress well",9,5
Desmond Tutu,NPP,Is curious about many different things,10,1
Desmond Tutu,NPP,Is full of energy,11,3
Desmond Tutu,NPP,Starts quarrels with others,12,1
Desmond Tutu,NPP,Is a reliable worker,13,1
Desmond Tutu,NPP,Can be tense,14,3
Desmond Tutu,NPP,"Is ingenious, a deep thinker",15,1
Desmond Tutu,NPP,Generates a lot of enthusiasm,16,1
Desmond Tutu,NPP,Has a forgiving nature,17,4
Desmond Tutu,NPP,Tends to be disorganized,18,4
Desmond Tutu,NPP,Worries a lot,19,5
Desmond Tutu,NPP,Has an active imagination,20,1
Desmond Tutu,NPP,Tends to be quiet,21,4
Desmond Tutu,NPP,Is generally trusting,22,1
Desmond Tutu,NPP,Tends to be lazy,23,1
Desmond Tutu,NPP,"Is emotionally stable, not easily upset",24,1
Desmond Tutu,NPP,Is inventive,25,1
Desmond Tutu,NPP,Has an assertive personality,26,4
Desmond Tutu,NPP,Can be cold and aloof,27,1
Desmond Tutu,NPP,Perseveres until the task is finished,28,1
Desmond Tutu,NPP,Can be moody,29,5
Desmond Tutu,NPP,"Values artistic, aesthetic experiences",30,4
Desmond Tutu,NPP,"Is sometimes shy, inhibited",31,1
Desmond Tutu,NPP,Is considerate and kind to almost everyone,32,4
Desmond Tutu,NPP,Does things efficiently,33,5
Desmond Tutu,NPP,Remains calm in tense situations,34,5
Desmond Tutu,NPP,Prefers work that is routine,35,1
Desmond Tutu,NPP,"Is outgoing, sociable",36,1
Desmond Tutu,NPP,Is sometimes rude to others,37,1
Desmond Tutu,NPP,Makes plans and follows through with them,38,1
Desmond Tutu,NPP,Gets nervous easily,39,1
Desmond Tutu,NPP,"Likes to reflect, play with ideas",40,1
Desmond Tutu,NPP,Has few artistic interests,41,1
Desmond Tutu,NPP,Likes to cooperate with others,42,4
Desmond Tutu,NPP,Is easily distracted,43,1
Desmond Tutu,NPP,"Is sophisticated in art, music, or Literature",44,3
Wangari Muta Maathai,NPP,Is talkative,1,4
Wangari Muta Maathai,NPP,Tends to find fault with others,2,4
Wangari Muta Maathai,NPP,Does a thorough job,3,1
Wangari Muta Maathai,NPP,"Is depressed, blue",4,1
Wangari Muta Maathai,NPP,"Is original, comes up with new ideas",5,4
Wangari Muta Maathai,NPP,Is reserved,6,5
Wangari Muta Maathai,NPP,Is helpful and unselfish with others,7,5
Wangari Muta Maathai,NPP,Can be somewhat careless,8,4
Wangari Muta Maathai,NPP,"Is relaxed, handles stress well",9,3
Wangari Muta Maathai,NPP,Is curious about many different things,10,4
Wangari Muta Maathai,NPP,Is full of energy,11,5
Wangari Muta Maathai,NPP,Starts quarrels with others,12,1
Wangari Muta Maathai,NPP,Is a reliable worker,13,1
Wangari Muta Maathai,NPP,Can be tense,14,1
Wangari Muta Maathai,NPP,"Is ingenious, a deep thinker",15,1
Wangari Muta Maathai,NPP,Generates a lot of enthusiasm,16,5
Wangari Muta Maathai,NPP,Has a forgiving nature,17,3
Wangari Muta Maathai,NPP,Tends to be disorganized,18,1
Wangari Muta Maathai,NPP,Worries a lot,19,1
Wangari Muta Maathai,NPP,Has an active imagination,20,4
Wangari Muta Maathai,NPP,Tends to be quiet,21,2
Wangari Muta Maathai,NPP,Is generally trusting,22,4
Wangari Muta Maathai,NPP,Tends to be lazy,23,1
Wangari Muta Maathai,NPP,"Is emotionally stable, not easily upset",24,2
Wangari Muta Maathai,NPP,Is inventive,25,1
Wangari Muta Maathai,NPP,Has an assertive personality,26,5
Wangari Muta Maathai,NPP,Can be cold and aloof,27,1
Wangari Muta Maathai,NPP,Perseveres until the task is finished,28,1
Wangari Muta Maathai,NPP,Can be moody,29,5
Wangari Muta Maathai,NPP,"Values artistic, aesthetic experiences",30,5
Wangari Muta Maathai,NPP,"Is sometimes shy, inhibited",31,1
Wangari Muta Maathai,NPP,Is considerate and kind to almost everyone,32,5
Wangari Muta Maathai,NPP,Does things efficiently,33,5
Wangari Muta Maathai,NPP,Remains calm in tense situations,34,5
Wangari Muta Maathai,NPP,Prefers work that is routine,35,1
Wangari Muta Maathai,NPP,"Is outgoing, sociable",36,5
Wangari Muta Maathai,NPP,Is sometimes rude to others,37,1
Wangari Muta Maathai,NPP,Makes plans and follows through with them,38,3
Wangari Muta Maathai,NPP,Gets nervous easily,39,1
Wangari Muta Maathai,NPP,"Likes to reflect, play with ideas",40,5
Wangari Muta Maathai,NPP,Has few artistic interests,41,1
Wangari Muta Maathai,NPP,Likes to cooperate with others,42,2
Wangari Muta Maathai,NPP,Is easily distracted,43,1
Wangari Muta Maathai,NPP,"Is sophisticated in art, music, or Literature",44,1
Linus Pauling,NPP,Is talkative,1,5
Linus Pauling,NPP,Tends to find fault with others,2,1
Linus Pauling,NPP,Does a thorough job,3,3
Linus Pauling,NPP,"Is depressed, blue",4,2
Linus Pauling,NPP,"Is original, comes up with new ideas",5,4
Linus Pauling,NPP,Is reserved,6,1
Linus Pauling,NPP,Is helpful and unselfish with others,7,5
Linus Pauling,NPP,Can be somewhat careless,8,1
Linus Pauling,NPP,"Is relaxed, handles stress well",9,4
Linus Pauling,NPP,Is curious about many different things,10,1
Linus Pauling,NPP,Is full of energy,11,1
Linus Pauling,NPP,Starts quarrels with others,12,1
Linus Pauling,NPP,Is a reliable worker,13,5
Linus Pauling,NPP,Can be tense,14,5
Linus Pauling,NPP,"Is ingenious, a deep thinker",15,3
Linus Pauling,NPP,Generates a lot of enthusiasm,16,4
Linus Pauling,NPP,Has a forgiving nature,17,1
Linus Pauling,NPP,Tends to be disorganized,18,1
Linus Pauling,NPP,Worries a lot,19,5
Linus Pauling,NPP,Has an active imagination,20,5
Linus Pauling,NPP,Tends to be quiet,21,4
Linus Pauling,NPP,Is generally trusting,22,3
Linus Pauling,NPP,Tends to be lazy,23,1
Linus Pauling,NPP,"Is emotionally stable, not easily upset",24,1
Linus Pauling,NPP,Is inventive,25,5
Linus Pauling,NPP,Has an assertive personality,26,5
Linus Pauling,NPP,Can be cold and aloof,27,2
Linus Pauling,NPP,Perseveres until the task is finished,28,5
Linus Pauling,NPP,Can be moody,29,4
Linus Pauling,NPP,"Values artistic, aesthetic experiences",30,5
Linus Pauling,NPP,"Is sometimes shy, inhibited",31,5
Linus Pauling,NPP,Is considerate and kind to almost everyone,32,5
Linus Pauling,NPP,Does things efficiently,33,5
Linus Pauling,NPP,Remains calm in tense situations,34,5
Linus Pauling,NPP,Prefers work that is routine,35,2
Linus Pauling,NPP,"Is outgoing, sociable",36,1
Linus Pauling,NPP,Is sometimes rude to others,37,3
Linus Pauling,NPP,Makes plans and follows through with them,38,5
Linus Pauling,NPP,Gets nervous easily,39,4
Linus Pauling,NPP,"Likes to reflect, play with ideas",40,5
Linus Pauling,NPP,Has few artistic interests,41,5
Linus Pauling,NPP,Likes to cooperate with others,42,4
Linus Pauling,NPP,Is easily distracted,43,1
Linus Pauling,NPP,"Is sophisticated in art, music, or Literature",44,1
Fridtjof Nansen,NPP,Is talkative,1,4
Fridtjof Nansen,NPP,Tends to find fault with others,2,1
Fridtjof Nansen,NPP,Does a thorough job,3,4
Fridtjof Nansen,NPP,"Is depressed, blue",4,3
Fridtjof Nansen,NPP,"Is original, comes up with new ideas",5,4
Fridtjof Nansen,NPP,Is reserved,6,5
Fridtjof Nansen,NPP,Is helpful and unselfish with others,7,5
Fridtjof Nansen,NPP,Can be somewhat careless,8,1
Fridtjof Nansen,NPP,"Is relaxed, handles stress well",9,5
Fridtjof Nansen,NPP,Is curious about many different things,10,1
Fridtjof Nansen,NPP,Is full of energy,11,1
Fridtjof Nansen,NPP,Starts quarrels with others,12,5
Fridtjof Nansen,NPP,Is a reliable worker,13,1
Fridtjof Nansen,NPP,Can be tense,14,1
Fridtjof Nansen,NPP,"Is ingenious, a deep thinker",15,5
Fridtjof Nansen,NPP,Generates a lot of enthusiasm,16,1
Fridtjof Nansen,NPP,Has a forgiving nature,17,5
Fridtjof Nansen,NPP,Tends to be disorganized,18,1
Fridtjof Nansen,NPP,Worries a lot,19,5
Fridtjof Nansen,NPP,Has an active imagination,20,1
Fridtjof Nansen,NPP,Tends to be quiet,21,1
Fridtjof Nansen,NPP,Is generally trusting,22,4
Fridtjof Nansen,NPP,Tends to be lazy,23,1
Fridtjof Nansen,NPP,"Is emotionally stable, not easily upset",24,4
Fridtjof Nansen,NPP,Is inventive,25,1
Fridtjof Nansen,NPP,Has an assertive personality,26,4
Fridtjof Nansen,NPP,Can be cold and aloof,27,5
Fridtjof Nansen,NPP,Perseveres until the task is finished,28,1
Fridtjof Nansen,NPP,Can be moody,29,5
Fridtjof Nansen,NPP,"Values artistic, aesthetic experiences",30,1
Fridtjof Nansen,NPP,"Is sometimes shy, inhibited",31,5
Fridtjof Nansen,NPP,Is considerate and kind to almost everyone,32,5
Fridtjof Nansen,NPP,Does things efficiently,33,1
Fridtjof Nansen,NPP,Remains calm in tense situations,34,4
Fridtjof Nansen,NPP,Prefers work that is routine,35,3
Fridtjof Nansen,NPP,"Is outgoing, sociable",36,2
Fridtjof Nansen,NPP,Is sometimes rude to others,37,1
Fridtjof Nansen,NPP,Makes plans and follows through with them,38,4
Fridtjof Nansen,NPP,Gets nervous easily,39,1
Fridtjof Nansen,NPP,"Likes to reflect, play with ideas",40,2
Fridtjof Nansen,NPP,Has few artistic interests,41,5
Fridtjof Nansen,NPP,Likes to cooperate with others,42,4
Fridtjof Nansen,NPP,Is easily distracted,43,1
Fridtjof Nansen,NPP,"Is sophisticated in art, music, or Literature",44,4
Andrei Sakharov,NPP,Is talkative,1,1
Andrei Sakharov,NPP,Tends to find fault with others,2,1
Andrei Sakharov,NPP,Does a thorough job,3,1
Andrei Sakharov,NPP,"Is depressed, blue",4,1
Andrei Sakharov,NPP,"Is original, comes up with new ideas",5,5
Andrei Sakharov,NPP,Is reserved,6,1
Andrei Sakharov,NPP,Is helpful and unselfish with others,7,4
Andrei Sakharov,NPP,Can be somewhat careless,8,1
Andrei Sakharov,NPP,"Is relaxed, handles stress well",9,4
Andrei Sakharov,NPP,Is curious about many different things,10,1
Andrei Sakharov,NPP,Is full of energy,11,1
Andrei Sakharov,NPP,Starts quarrels with others,12,1
Andrei Sakharov,NPP,Is a reliable worker,13,1
Andrei Sakharov,NPP,Can be tense,14,5
Andrei Sakharov,NPP,"Is ingenious, a deep thinker",15,5
Andrei Sakharov,NPP,Generates a lot of enthusiasm,16,1
Andrei Sakharov,NPP,Has a forgiving nature,17,5
Andrei Sakharov,NPP,Tends to be disorganized,18,4
Andrei Sakharov,NPP,Worries a lot,19,4
Andrei Sakharov,NPP,Has an active imagination,20,1
Andrei Sakharov,NPP,Tends to be quiet,21,3
Andrei Sakharov,NPP,Is generally trusting,22,1
Andrei Sakharov,NPP,Tends to be lazy,23,5
Andrei Sakharov,NPP,"Is emotionally stable, not easily upset",24,1
Andrei Sakharov,NPP,Is inventive,25,5
Andrei Sakharov,NPP,Has an assertive personality,26,1
Andrei Sakharov,NPP,Can be cold and aloof,27,3
Andrei Sakharov,NPP,Perseveres until the task is finished,28,1
Andrei Sakharov,NPP,Can be moody,29,4
Andrei Sakharov,NPP,"Values artistic, aesthetic experiences",30,1
Andrei Sakharov,NPP,"Is sometimes shy, inhibited",31,1
Andrei Sakharov,NPP,Is considerate and kind to almost everyone,32,5
Andrei Sakharov,NPP,Does things efficiently,33,5
Andrei Sakharov,NPP,Remains calm in tense situations,34,4
Andrei Sakharov,NPP,Prefers work that is routine,35,5
Andrei Sakharov,NPP,"Is outgoing, sociable",36,1
Andrei Sakharov,NPP,Is sometimes rude to others,37,1
Andrei Sakharov,NPP,Makes plans and follows through with them,38,1
Andrei Sakharov,NPP,Gets nervous easily,39,5
Andrei Sakharov,NPP,"Likes to reflect, play with ideas",40,1
Andrei Sakharov,NPP,Has few artistic interests,41,1
Andrei Sakharov,NPP,Likes to cooperate with others,42,1
Andrei Sakharov,NPP,Is easily distracted,43,1
Andrei Sakharov,NPP,"Is sophisticated in art, music, or Literature",44,4
Yizhak Rabin,NPP,Is talkative,1,1
Yizhak Rabin,NPP,Tends to find fault with others,2,1
Yizhak Rabin,NPP,Does a thorough job,3,1
Yizhak Rabin,NPP,"Is depressed, blue",4,5
Yizhak Rabin,NPP,"Is original, comes up with new ideas",5,1
Yizhak Rabin,NPP,Is reserved,6,2
Yizhak Rabin,NPP,Is helpful and unselfish with others,7,1
Yizhak Rabin,NPP,Can be somewhat careless,8,1
Yizhak Rabin,NPP,"Is relaxed, handles stress well",9,1
Yizhak Rabin,NPP,Is curious about many different things,10,1
Yizhak Rabin,NPP,Is full of energy,11,1
Yizhak Rabin,NPP,Starts quarrels with others,12,4
Yizhak Rabin,NPP,Is a reliable worker,13,4
Yizhak Rabin,NPP,Can be tense,14,5
Yizhak Rabin,NPP,"Is ingenious, a deep thinker",15,4
Yizhak Rabin,NPP,Generates a lot of enthusiasm,16,3
Yizhak Rabin,NPP,Has a forgiving nature,17,1
Yizhak Rabin,NPP,Tends to be disorganized,18,4
Yizhak Rabin,NPP,Worries a lot,19,1
Yizhak Rabin,NPP,Has an active imagination,20,1
Yizhak Rabin,NPP,Tends to be quiet,21,1
Yizhak Rabin,NPP,Is generally trusting,22,1
Yizhak Rabin,NPP,Tends to be lazy,23,1
Yizhak Rabin,NPP,"Is emotionally stable, not easily upset",24,1
Yizhak Rabin,NPP,Is inventive,25,4
Yizhak Rabin,NPP,Has an assertive personality,26,1
Yizhak Rabin,NPP,Can be cold and aloof,27,2
Yizhak Rabin,NPP,Perseveres until the task is finished,28,1
Yizhak Rabin,NPP,Can be moody,29,1
Yizhak Rabin,NPP,"Values artistic, aesthetic experiences",30,1
Yizhak Rabin,NPP,"Is sometimes shy, inhibited",31,1
Yizhak Rabin,NPP,Is considerate and kind to almost everyone,32,1
Yizhak Rabin,NPP,Does things efficiently,33,1
Yizhak Rabin,NPP,Remains calm in tense situations,34,4
Yizhak Rabin,NPP,Prefers work that is routine,35,1
Yizhak Rabin,NPP,"Is outgoing, sociable",36,1
Yizhak Rabin,NPP,Is sometimes rude to others,37,3
Yizhak Rabin,NPP,Makes plans and follows through with them,38,1
Yizhak Rabin,NPP,Gets nervous easily,39,1
Yizhak Rabin,NPP,"Likes to reflect, play with ideas",40,5
Yizhak Rabin,NPP,Has few artistic interests,41,1
Yizhak Rabin,NPP,Likes to cooperate with others,42,1
Yizhak Rabin,NPP,Is easily distracted,43,1
Yizhak Rabin,NPP,"Is sophisticated in art, music, or Literature",44,1
Muhammad Yunus,NPP,Is talkative,1,1
Muhammad Yunus,NPP,Tends to find fault with others,2,5
Muhammad Yunus,NPP,Does a thorough job,3,1
Muhammad Yunus,NPP,"Is depressed, blue",4,5
Muhammad Yunus,NPP,"Is original, comes up with new ideas",5,2
Muhammad Yunus,NPP,Is reserved,6,2
Muhammad Yunus,NPP,Is helpful and unselfish with others,7,5
Muhammad Yunus,NPP,Can be somewhat careless,8,1
Muhammad Yunus,NPP,"Is relaxed, handles stress well",9,1
Muhammad Yunus,NPP,Is curious about many different things,10,5
Muhammad Yunus,NPP,Is full of energy,11,4
Muhammad Yunus,NPP,Starts quarrels with others,12,1
Muhammad Yunus,NPP,Is a reliable worker,13,4
Muhammad Yunus,NPP,Can be tense,14,5
Muhammad Yunus,NPP,"Is ingenious, a deep thinker",15,5
Muhammad Yunus,NPP,Generates a lot of enthusiasm,16,4
Muhammad Yunus,NPP,Has a forgiving nature,17,1
Muhammad Yunus,NPP,Tends to be disorganized,18,4
Muhammad Yunus,NPP,Worries a lot,19,5
Muhammad Yunus,NPP,Has an active imagination,20,1
Muhammad Yunus,NPP,Tends to be quiet,21,1
Muhammad Yunus,NPP,Is generally trusting,22,4
Muhammad Yunus,NPP,Tends to be lazy,23,5
Muhammad Yunus,NPP,"Is emotionally stable, not easily upset",24,1
Muhammad Yunus,NPP,Is inventive,25,1
Muhammad Yunus,NPP,Has an assertive personality,26,1
Muhammad Yunus,NPP,Can be cold and aloof,27,1
Muhammad Yunus,NPP,Perseveres until the task is finished,28,1
Muhammad Yunus,NPP,Can be moody,29,5
Muhammad Yunus,NPP,"Values artistic, aesthetic experiences",30,1
Muhammad Yunus,NPP,"Is sometimes shy, inhibited",31,2
Muhammad Yunus,NPP,Is considerate and kind to almost everyone,32,1
Muhammad Yunus,NPP,Does things efficiently,33,1
Muhammad Yunus,NPP,Remains calm in tense situations,34,1
Muhammad Yunus,NPP,Prefers work that is routine,35,1
Muhammad Yunus,NPP,"Is outgoing, sociable",36,1
Muhammad Yunus,NPP,Is sometimes rude to others,37,5
Muhammad Yunus,NPP,Makes plans and follows through with them,38,1
Muhammad Yunus,NPP,Gets nervous easily,39,1
Muhammad Yunus,NPP,"Likes to reflect, play with ideas",40,5
Muhammad Yunus,NPP,Has few artistic interests,41,1
Muhammad Yunus,NPP,Likes to cooperate with others,42,5
Muhammad Yunus,NPP,Is easily distracted,43,1
Muhammad Yunus,NPP,"Is sophisticated in art, music, or Literature",44,1
Shirin Ebadi,NPP,Is talkative,1,1
Shirin Ebadi,NPP,Tends to find fault with others,2,5
Shirin Ebadi,NPP,Does a thorough job,3,1
Shirin Ebadi,NPP,"Is depressed, blue",4,1
Shirin Ebadi,NPP,"Is original, comes up with new ideas",5,5
Shirin Ebadi,NPP,Is reserved,6,1
Shirin Ebadi,NPP,Is helpful and unselfish with others,7,5
Shirin Ebadi,NPP,Can be somewhat careless,8,1
Shirin Ebadi,NPP,"Is relaxed, handles stress well",9,4
Shirin Ebadi,NPP,Is curious about many different things,10,5
Shirin Ebadi,NPP,Is full of energy,11,1
Shirin Ebadi,NPP,Starts quarrels with others,12,1
Shirin Ebadi,NPP,Is a reliable worker,13,5
Shirin Ebadi,NPP,Can be tense,14,1
Shirin Ebadi,NPP,"Is ingenious, a deep thinker",15,1
Shirin Ebadi,NPP,Generates a lot of enthusiasm,16,1
Shirin Ebadi,NPP,Has a forgiving nature,17,1
Shirin Ebadi,NPP,Tends to be disorganized,18,4
Shirin Ebadi,NPP,Worries a lot,19,4
Shirin Ebadi,NPP,Has an active imagination,20,1
Shirin Ebadi,NPP,Tends to be quiet,21,1
Shirin Ebadi,NPP,Is generally trusting,22,1
Shirin Ebadi,NPP,Tends to be lazy,23,1
Shirin Ebadi,NPP,"Is emotionally stable, not easily upset",24,3
Shirin Ebadi,NPP,Is inventive,25,5
Shirin Ebadi,NPP,Has an assertive personality,26,5
Shirin Ebadi,NPP,Can be cold and aloof,27,3
Shirin Ebadi,NPP,Perseveres until the task is finished,28,5
Shirin Ebadi,NPP,Can be moody,29,1
Shirin Ebadi,NPP,"Values artistic, aesthetic experiences",30,3
Shirin Ebadi,NPP,"Is sometimes shy, inhibited",31,2
Shirin Ebadi,NPP,Is considerate and kind to almost everyone,32,1
Shirin Ebadi,NPP,Does things efficiently,33,1
Shirin Ebadi,NPP,Remains calm in tense situations,34,4
Shirin Ebadi,NPP,Prefers work that is routine,35,1
Shirin Ebadi,NPP,"Is outgoing, sociable",36,1
Shirin Ebadi,NPP,Is sometimes rude to others,37,4
Shirin Ebadi,NPP,Makes plans and follows through with them,38,3
Shirin Ebadi,NPP,Gets nervous easily,39,1
Shirin Ebadi,NPP,"Likes to reflect, play with ideas",40,5
Shirin Ebadi,NPP,Has few artistic interests,41,1
Shirin Ebadi,NPP,Likes to cooperate with others,42,5
Shirin Ebadi,NPP,Is easily distracted,43,1
Shirin Ebadi,NPP,"Is sophisticated in art, music, or Literature",44,3
Henry Dunant,NPP,Is talkative,1,1
Henry Dunant,NPP,Tends to find fault with others,2,4
Henry Dunant,NPP,Does a thorough job,3,4
Henry Dunant,NPP,"Is depressed, blue",4,1
Henry Dunant,NPP,"Is original, comes up with new ideas",5,4
Henry Dunant,NPP,Is reserved,6,5
Henry Dunant,NPP,Is helpful and unselfish with others,7,4
Henry Dunant,NPP,Can be somewhat careless,8,1
Henry Dunant,NPP,"Is relaxed, handles stress well",9,1
Henry Dunant,NPP,Is curious about many different things,10,1
Henry Dunant,NPP,Is full of energy,11,1
Henry Dunant,NPP,Starts quarrels with others,12,1
Henry Dunant,NPP,Is a reliable worker,13,1
Henry Dunant,NPP,Can be tense,14,1
Henry Dunant,NPP,"Is ingenious, a deep thinker",15,4
Henry Dunant,NPP,Generates a lot of enthusiasm,16,5
Henry Dunant,NPP,Has a forgiving nature,17,5
Henry Dunant,NPP,Tends to be disorganized,18,2
Henry Dunant,NPP,Worries a lot,19,1
Henry Dunant,NPP,Has an active imagination,20,4
Henry Dunant,NPP,Tends to be quiet,21,5
Henry Dunant,NPP,Is generally trusting,22,1
Henry Dunant,NPP,Tends to be lazy,23,2
Henry Dunant,NPP,"Is emotionally stable, not easily upset",24,1
Henry Dunant,NPP,Is inventive,25,3
Henry Dunant,NPP,Has an assertive personality,26,3
Henry Dunant,NPP,Can be cold and aloof,27,4
Henry Dunant,NPP,Perseveres until the task is finished,28,4
Henry Dunant,NPP,Can be moody,29,1
Henry Dunant,NPP,"Values artistic, aesthetic experiences",30,1
Henry Dunant,NPP,"Is sometimes shy, inhibited",31,1
Henry Dunant,NPP,Is considerate and kind to almost everyone,32,1
Henry Dunant,NPP,Does things efficiently,33,1
Henry Dunant,NPP,Remains calm in tense situations,34,1
Henry Dunant,NPP,Prefers work that is routine,35,3
Henry Dunant,NPP,"Is outgoing, sociable",36,3
Henry Dunant,NPP,Is sometimes rude to others,37,5
Henry Dunant,NPP,Makes plans and follows through with them,38,5
Henry Dunant,NPP,Gets nervous easily,39,1
Henry Dunant,NPP,"Likes to reflect, play with ideas",40,4
Henry Dunant,NPP,Has few artistic interests,41,1
Henry Dunant,NPP,Likes to cooperate with others,42,1
Henry Dunant,NPP,Is easily distracted,43,1
Henry Dunant,NPP,"Is sophisticated in art, music, or Literature",44,4
Elie Wiesel,NPP,Is talkative,1,1
Elie Wiesel,NPP,Tends to find fault with others,2,1
Elie Wiesel,NPP,Does a thorough job,3,4
Elie Wiesel,NPP,"Is depressed, blue",4,1
Elie Wiesel,NPP,"Is original, comes up with new ideas",5,1
Elie Wiesel,NPP,Is reserved,6,4
Elie Wiesel,NPP,Is helpful and unselfish with others,7,3
Elie Wiesel,NPP,Can be somewhat careless,8,1
Elie Wiesel,NPP,"Is relaxed, handles stress well",9,1
Elie Wiesel,NPP,Is curious about many different things,10,5
Elie Wiesel,NPP,Is full of energy,11,4
Elie Wiesel,NPP,Starts quarrels with others,12,1
Elie Wiesel,NPP,Is a reliable worker,13,1
Elie Wiesel,NPP,Can be tense,14,1
Elie Wiesel,NPP,"Is ingenious, a deep thinker",15,5
Elie Wiesel,NPP,Generates a lot of enthusiasm,16,1
Elie Wiesel,NPP,Has a forgiving nature,17,1
Elie Wiesel,NPP,Tends to be disorganized,18,3
Elie Wiesel,NPP,Worries a lot,19,1
Elie Wiesel,NPP,Has an active imagination,20,4
Elie Wiesel,NPP,Tends to be quiet,21,1
Elie Wiesel,NPP,Is generally trusting,22,4
Elie Wiesel,NPP,Tends to be lazy,23,3
Elie Wiesel,NPP,"Is emotionally stable, not easily upset",24,1
Elie Wiesel,NPP,Is inventive,25,1
Elie Wiesel,NPP,Has an assertive personality,26,1
Elie Wiesel,NPP,Can be cold and aloof,27,1
Elie Wiesel,NPP,Perseveres until the task is finished,28,1
Elie Wiesel,NPP,Can be moody,29,3
Elie Wiesel,NPP,"Values artistic, aesthetic experiences",30,3
Elie Wiesel,NPP,"Is sometimes shy, inhibited",31,2
Elie Wiesel,NPP,Is considerate and kind to almost everyone,32,4
Elie Wiesel,NPP,Does things efficiently,33,4
Elie Wiesel,NPP,Remains calm in tense situations,34,4
Elie Wiesel,NPP,Prefers work that is routine,35,4
Elie Wiesel,NPP,"Is outgoing, sociable",36,1
Elie Wiesel,NPP,Is sometimes rude to others,37,3
Elie Wiesel,NPP,Makes plans and follows through with them,38,1
Elie Wiesel,NPP,Gets nervous easily,39,5
Elie Wiesel,NPP,"Likes to reflect, play with ideas",40,5
Elie Wiesel,NPP,Has few artistic interests,41,5
Elie Wiesel,NPP,Likes to cooperate with others,42,5
Elie Wiesel,NPP,Is easily distracted,43,4
Elie Wiesel,NPP,"Is sophisticated in art, music, or Literature",44,3
Bertha von Suttner,NPP,Is talkative,1,4
Bertha von Suttner,NPP,Tends to find fault with others,2,3
Bertha von Suttner,NPP,Does a thorough job,3,5
Bertha von Suttner,NPP,"Is depressed, blue",4,5
Bertha von Suttner,NPP,"Is original, comes up with new ideas",5,1
Bertha von Suttner,NPP,Is reserved,6,2
Bertha von Suttner,NPP,Is helpful and unselfish with others,7,1
Bertha von Suttner,NPP,Can be somewhat careless,8,4
Bertha von Suttner,NPP,"Is relaxed, handles stress well",9,5
Bertha von Suttner,NPP,Is curious about many different things,10,1
Bertha von Suttner,NPP,Is full of energy,11,4
Bertha von Suttner,NPP,Starts quarrels with others,12,1
Bertha von Suttner,NPP,Is a reliable worker,13,1
Bertha von Suttner,NPP,Can be tense,14,1
Bertha von Suttner,NPP,"Is ingenious, a deep thinker",15,1
Bertha von Suttner,NPP,Generates a lot of enthusiasm,16,1
Bertha von Suttner,NPP,Has a forgiving nature,17,5
Bertha von Suttner,NPP,Tends to be disorganized,18,3
Bertha von Suttner,NPP,Worries a lot,19,1
Bertha von Suttner,NPP,Has an active imagination,20,1
Bertha von Suttner,NPP,Tends to be quiet,21,1
Bertha von Suttner,NPP,Is generally trusting,22,1
Bertha von Suttner,NPP,Tends to be lazy,23,1
Bertha von Suttner,NPP,"Is emotionally stable, not easily upset",24,4
Bertha von Suttner,NPP,Is inventive,25,4
Bertha von Suttner,NPP,Has an assertive personality,26,4
Bertha von Suttner,NPP,Can be cold and aloof,27,3
Bertha von Suttner,NPP,Perseveres until the task is finished,28,5
Bertha von Suttner,NPP,Can be moody,29,1
Bertha von Suttner,NPP,"Values artistic, aesthetic experiences",30,5
Bertha von Suttner,NPP,"Is sometimes shy, inhibited",31,4
Bertha von Suttner,NPP,Is considerate and kind to almost everyone,32,1
Bertha von Suttner,NPP,Does things efficiently,33,5
Bertha von Suttner,NPP,Remains calm in tense situations,34,5
Bertha von Suttner,NPP,Prefers work that is routine,35,3
Bertha von Suttner,NPP,"Is outgoing, sociable",36,5
Bertha von Suttner,NPP,Is sometimes rude to others,37,4
Bertha von Suttner,NPP,Makes plans and follows through with them,38,1
Bertha von Suttner,NPP,Gets nervous easily,39,5
Bertha von Suttner,NPP,"Likes to reflect, play with ideas",40,5
Bertha von Suttner,NPP,Has few artistic interests,41,5
Bertha von Suttner,NPP,Likes to cooperate with others,42,1
Bertha von Suttner,NPP,Is easily distracted,43,1
Bertha von Suttner,NPP,"Is sophisticated in art, music, or Literature",44,4
Juan Manuel Santos,NPP,Is talkative,1,5
Juan Manuel Santos,NPP,Tends to find fault with others,2,5
